date,nav,daily_ret,regime,exposure,dd,n_positions,breaker,month
2025-03-07,1.0074279192231164,-0.0005639190082185463,bull,0.03125,-0.0816901580987445,10,0.5,2025-03
2025-03-10,1.0074039942558481,-2.3748564846796496e-05,bull,0.015625,-0.0817119666395744,10,0.5,2025-03
2025-03-11,1.0074414898186825,3.72199862698236e-05,bull,0.0078125,-0.08167778797158097,10,0.5,2025-03
2025-03-12,1.0075934454520037,0.00015083320952819531,bull,0.00390625,-0.08153927448495975,10,0.5,2025-03
2025-03-13,1.0076196438893918,2.6001000211352824e-05,bull,0.001953125,-0.0815153935874415,10,0.5,2025-03
2025-03-14,1.0077327153803892,0.00011221644167340112,bull,0.0009765625,-0.0814123245131782,10,0.5,2025-03
2025-03-17,1.0205355304017256,0.012704574165287197,bull,1.0,-0.06974205926263712,10,0.5,2025-03
2025-03-18,1.0202424001551291,-0.0002872317894519256,bull,1.0,-0.07000925891560691,10,1.0,2025-03
2025-03-19,1.0367699216997386,0.016199602704314565,bull,1.0,-0.05494377839134863,10,1.0,2025-03
2025-03-20,1.0500905458874954,0.012848196990435611,bull,1.0,-0.04280150988908384,10,1.0,2025-03
2025-03-21,1.0554035303655895,0.005059548911188151,bull,1.0,-0.03795851731065213,10,1.0,2025-03
2025-03-24,1.036656201792363,-0.017763185391972733,bull,1.0,-0.05504743852243133,10,1.0,2025-03
2025-03-25,1.0306367505503296,-0.005806603222578522,bull,1.0,-0.060534403111090776,10,1.0,2025-03
2025-03-26,1.0361087135682947,0.005309303219629457,bull,1.0,-0.055546495392797525,10,1.0,2025-03
2025-03-27,1.017649201414298,-0.017816192366941243,bull,1.0,-0.07237306071251128,10,1.0,2025-03
2025-03-28,1.0029415919948825,-0.014452533740482698,bull,1.0,-0.08577962035114439,10,1.0,2025-03
2025-03-31,1.0006561212186342,-0.0022787675718007492,bull,0.5,-0.0878629161057677,10,0.5,2025-03
2025-04-01,1.002883938514789,0.002226356536390823,bull,0.25,-0.08583217374695519,10,0.5,2025-04
2025-04-02,1.0031908134746295,0.00030599249629510066,bull,0.125,-0.08555244525176726,10,0.5,2025-04
2025-04-03,1.0041114003865519,0.0009176588337504116,bull,0.0625,-0.08471329437515093,10,0.5,2025-04
2025-04-07,0.9996295312108119,-0.0044635178666576425,recover,0.03125,-0.08879869293882166,10,0.5,2025-04
2025-04-08,1.0005403728328839,0.0009111791855215342,recover,0.015625,-0.08796842527400744,10,0.5,2025-04
2025-04-09,1.00089787348296,0.00035730757077184294,recover,0.0078125,-0.08764254948757474,10,0.5,2025-04
2025-04-10,1.001045836532019,0.00014783031613786312,recover,0.00390625,-0.08750767539723463,10,0.5,2025-04
2025-04-11,1.0011251189162715,7.919955446501337e-05,recover,0.001953125,-0.08743540641167317,10,0.5,2025-04
2025-04-14,1.0012330252279844,0.00010778504072462365,recover,0.0009765625,-0.08733704559978937,10,0.5,2025-04
2025-04-15,1.001311404337498,7.82825851113234e-05,recover,0.00048828125,-0.08726559998438367,10,0.5,2025-04
2025-04-16,0.99482795360211,-0.006474959445486177,recover,0.5,-0.09317551820898487,10,0.5,2025-04
2025-04-17,0.9959563520266529,0.0011342648952082951,recover,0.25,-0.09214693903317372,10,0.5,2025-04
2025-04-18,0.9962127229516913,0.0002574118077731018,recover,0.125,-0.09191324693555782,10,0.5,2025-04
2025-04-21,0.9973809335283583,0.0011726517336636477,recover,0.0625,-0.09084837743025984,10,0.5,2025-04
2025-04-22,0.9976214395109008,0.00024113753778257462,recover,0.03125,-0.09062914684652223,10,0.5,2025-04
2025-04-23,0.9976535459446959,3.2182982966830475e-05,bull,0.015625,-0.09059988057984464,10,0.5,2025-04
2025-04-24,0.9976938593497395,4.040822107796196e-05,recover,0.0078125,-0.0905631333387709,10,0.5,2025-04
2025-04-25,0.9978466350853554,0.00015312887233313448,recover,0.00390625,-0.0904238722969209,10,0.5,2025-04
2025-04-28,0.9978758088103992,2.923668228955509e-05,recover,0.001953125,-0.09039727930865704,10,0.5,2025-04
2025-04-29,0.9979614233611606,8.579679956721173e-05,recover,0.0009765625,-0.09031923830634417,10,0.5,2025-04
2025-04-30,0.9980408415209474,7.958039051187934e-05,recover,0.00048828125,-0.09024684555608747,10,0.5,2025-04
2025-05-06,0.9981254471953922,8.477175574893798e-05,bull,0.000244140625,-0.0901697241838872,10,0.5,2025-05
2025-05-07,0.9982042594174578,7.896023719974906e-05,bull,0.0001220703125,-0.09009788376949728,10,0.5,2025-05
2025-05-08,0.9982838161668363,7.969986966872877e-05,bull,6.103515625e-05,-0.09002536468942232,10,0.5,2025-05
2025-05-09,0.998362815115397,7.913475835382874e-05,bull,3.0517578125e-05,-0.08995335406654902,10,0.5,2025-05
2025-05-12,0.9984421494118032,7.946439431144451e-05,bull,1.52587890625e-05,-0.0898810377610348,10,0.5,2025-05
2025-05-13,0.9985214043701476,7.937861837172721e-05,bull,7.62939453125e-06,-0.08980879377525838,10,0.5,2025-05
2025-05-14,0.9986007021933065,7.941524619483943e-05,bull,3.814697265625e-06,-0.08973651071653159,10,0.5,2025-05
2025-05-15,0.9986799235842886,7.933240063631811e-05,bull,1.9073486328125e-06,-0.0896642973287152,10,0.5,2025-05
2025-05-16,0.9987591881393817,7.936932867193394e-05,bull,9.5367431640625e-07,-0.08959204459512801,10,0.5,2025-05
2025-05-19,0.9988384570433116,7.936738392131714e-05,bull,4.76837158203125e-07,-0.08951978789740642,10,0.5,2025-05
2025-05-20,1.014477821207003,0.015657551081869572,bull,1.0,-0.07526389746737876,10,0.5,2025-05
2025-05-21,0.9984311621823655,-0.01581765386013616,bull,1.0,-0.0898910530492111,10,1.0,2025-05
2025-05-22,0.9935418193407275,-0.00489702548040562,bull,0.5,-0.0943478797523742,10,0.5,2025-05
2025-05-23,0.9927783036920104,-0.0007684786224939536,bull,0.25,-0.09504385404620086,10,0.5,2025-05
2025-05-26,0.9930613357027206,0.0002850908502510674,bull,0.125,-0.09478585932911109,10,0.5,2025-05
2025-05-27,0.9931752740102241,0.0001147344110652422,bull,0.0625,-0.09468200011779329,10,0.5,2025-05
2025-05-28,0.9933179984032988,0.00014370514128725392,bull,0.03125,-0.09455190126671026,10,0.5,2025-05
2025-05-29,0.9937172026767029,0.00040188970102816537,bull,0.015625,-0.09418801100101389,10,0.5,2025-05
2025-05-30,0.9937841784220479,6.739920086382134e-05,bull,0.0078125,-0.09412695999682255,10,0.5,2025-05
2025-06-03,0.9939433901268973,0.0001602075262478129,bull,0.00390625,-0.09398183231798893,10,0.5,2025-06
2025-06-04,0.9940403972541768,9.759824175425101e-05,bull,0.001953125,-0.09389340653782584,10,0.5,2025-06
2025-06-05,0.9941186322686668,7.8704059418484e-05,bull,0.0009765625,-0.09382209227065438,10,0.5,2025-06
2025-06-06,0.9941980086401851,7.98459750595714e-05,bull,0.00048828125,-0.09374973761203434,10,0.5,2025-06
2025-06-09,0.994281705096446,8.418489630189547e-05,bull,0.000244140625,-0.09367344502767173,10,0.5,2025-06
2025-06-10,0.9943589196138473,7.765859213286942e-05,bull,0.0001220703125,-0.09360306098339992,10,0.5,2025-06
2025-06-11,0.9944384042170246,7.993552590459412e-05,bull,6.103515625e-05,-0.09353060766740127,10,0.5,2025-06
2025-06-12,0.9945172686239,7.93054718533413e-05,bull,3.0517578125e-05,-0.0934587196845218,10,0.5,2025-06
2025-06-13,0.9945958830698415,7.904784403626069e-05,bull,1.52587890625e-05,-0.09338705955078305,10,0.5,2025-06
2025-06-16,0.9946749148658643,7.946121371324075e-05,bull,7.62939453125e-06,-0.09331501898616688,10,0.5,2025-06
2025-06-17,0.9947539249670242,7.943308912179807e-05,bull,3.814697265625e-06,-0.09324299819726453,10,0.5,2025-06
2025-06-18,0.9948328413867757,7.933260454756613e-05,bull,1.9073486328125e-06,-0.09317106280261978,10,0.5,2025-06
2025-06-19,0.9756459903364052,-0.01928650749368555,bull,1.0,-0.11066062589536796,10,0.5,2025-06
2025-06-20,0.9677973573520755,-0.00804455003358698,bull,0.5,-0.11781496098719156,10,0.5,2025-06
2025-06-23,0.9726066913000011,0.004969360487906506,bull,0.25,-0.11343106551129918,10,0.5,2025-06
2025-06-24,0.9753678225512113,0.002838898062195939,bull,0.125,-0.11091418668117621,10,0.5,2025-06
2025-06-25,0.9761570327859159,0.0008091411429181248,bull,0.0625,-0.11019479077003519,10,0.5,2025-06
2025-06-26,0.9760531749336724,-0.00010639461557433773,bull,0.03125,-0.11028946125320735,10,0.5,2025-06
2025-06-27,0.976230844272871,0.00018202834001397963,bull,0.015625,-0.11012750872074627,10,0.5,2025-06
2025-06-30,0.9764423571752476,0.00021666279406913478,bull,0.0078125,-0.10993470646042043,10,0.5,2025-06
2025-07-01,0.9765519121054782,0.00011219805186186876,bull,0.00390625,-0.10983484286845535,10,0.5,2025-07
2025-07-02,0.9766123376143802,6.187639197967635e-05,bull,0.001953125,-0.10977976266026601,10,0.5,2025-07
2025-07-03,0.9766909865101261,8.053235937813319e-05,bull,0.0009765625,-0.10970807112418683,10,0.5,2025-07
2025-07-04,0.9767637858757952,7.453674363188817e-05,bull,0.00048828125,-0.10964171166292669,10,0.5,2025-07
2025-07-07,0.976840807121559,7.885350263544895e-05,bull,0.000244140625,-0.10957150379329078,10,0.5,2025-07
2025-07-08,0.9769195097402915,8.056852064204756e-05,bull,0.0001220703125,-0.1094997632866139,10,0.5,2025-07
2025-07-09,0.9769980447041768,8.039041405375539e-05,bull,6.103515625e-05,-0.10942817560386943,10,0.5,2025-07
2025-07-10,0.9770757517382908,7.9536529817199e-05,bull,3.0517578125e-05,-0.10935734261140403,10,0.5,2025-07
2025-07-11,0.9771533301653392,7.939857980353418e-05,bull,1.52587890625e-05,-0.10928662684929495,10,0.5,2025-07
2025-07-14,0.9772308261513427,7.930790758329108e-05,bull,7.62939453125e-06,-0.10921598623541388,10,0.5,2025-07
2025-07-15,0.9773083529903716,7.933319022912178e-05,bull,3.814697265625e-06,-0.10914531749779682,10,0.5,2025-07
2025-07-16,0.9773859646483821,7.941368532566791e-05,bull,1.9073486328125e-06,-0.10907457144436966,10,0.5,2025-07
2025-07-17,0.9774635414670774,7.937173389130514e-05,bull,9.5367431640625e-07,-0.10900385714833727,10,0.5,2025-07
2025-07-18,0.983919337936261,0.006604641703049097,bull,1.0,-0.10311914686600322,10,0.5,2025-07
2025-07-21,0.9839660850857666,4.751116042062158e-05,bull,0.5,-0.10307653501591184,10,0.5,2025-07
2025-07-22,0.9866731347992103,0.0027511616045258736,bull,0.25,-0.10060895361684921,10,0.5,2025-07
2025-07-23,0.9849970370631435,-0.0016987365693380912,bull,0.125,-0.10213678207747547,10,0.5,2025-07
2025-07-24,0.9858439346182567,0.0008597970585154466,bull,0.0625,-0.10136480192375653,10,0.5,2025-07
2025-07-25,0.9855598264600827,-0.0002881877629890586,bull,0.03125,-0.10162377759123341,10,0.5,2025-07
2025-07-28,0.9856941977133273,0.0001363400268933825,bull,0.015625,-0.10150129295290977,10,0.5,2025-07
2025-07-29,0.9857821733179083,8.92524322300038e-05,bull,0.0078125,-0.10142109975795026,10,0.5,2025-07
2025-07-30,0.9858697850184602,8.887531436785502e-05,bull,0.00390625,-0.10134123827570686,10,0.5,2025-07
2025-07-31,0.9859548874767347,8.632220965444133e-05,bull,0.001953125,-0.10126366406566942,10,0.5,2025-07
2025-08-01,0.9860372664094332,8.355243606481164e-05,bull,0.0009765625,-0.10118857245542225,10,0.5,2025-08
2025-08-04,0.9861242130433215,8.817783754260926e-05,bull,0.00048828125,-0.10110931720738286,10,0.5,2025-08
2025-08-05,0.9862035432525618,8.04464672816577e-05,bull,0.000244140625,-0.10103700462747982,10,0.5,2025-08
2025-08-06,0.9862816314317128,7.918059074652014e-05,bull,0.0001220703125,-0.10096582420644701,10,0.5,2025-08
2025-08-07,0.9863592347345841,7.868270116586825e-05,bull,6.103515625e-05,-0.10089508576905513,10,0.5,2025-08
2025-08-08,0.9864376676577304,7.951760411854874e-05,bull,3.0517578125e-05,-0.10082359110042423,10,0.5,2025-08
2025-08-11,0.986516229708481,7.964218452549717e-05,bull,1.52587890625e-05,-0.10075197872694566,10,0.5,2025-08
2025-08-12,0.9865946332195299,7.947513552011859e-05,bull,7.62939453125e-06,-0.10068051086858873,10,0.5,2025-08
2025-08-13,0.9866729631619673,7.939425149894276e-05,bull,3.814697265625e-06,-0.10060911007089068,10,0.5,2025-08
2025-08-14,0.9867512520813481,7.93463713952243e-05,bull,1.9073486328125e-06,-0.1005377466673088,10,0.5,2025-08
2025-08-15,0.9868295935008777,7.939328109733832e-05,bull,9.5367431640625e-07,-0.10046633540779348,10,0.5,2025-08
2025-08-18,1.0298474516393663,0.04359198226502153,bull,1.0,-0.06125387985410028,10,0.5,2025-08
2025-08-19,1.0191920271194428,-0.01034660473545054,bull,1.0,-0.07096671490618765,10,1.0,2025-08
2025-08-20,1.0089759694022165,-0.010023682922736577,bull,1.0,-0.08027904998063627,10,1.0,2025-08
2025-08-21,1.0039943818362949,-0.004937270774519004,bull,0.5,-0.08481996134787978,10,0.5,2025-08
2025-08-22,1.0079661461775091,0.003955962715598155,bull,0.25,-0.08119954323691243,10,0.5,2025-08
2025-08-25,1.011360215740505,0.0033672455923915096,bull,0.125,-0.07810571644858975,10,0.5,2025-08
2025-08-26,1.0108123753568854,-0.0005416867057782768,bull,0.125,-0.07860509432612252,10,1.0,2025-08
2025-08-27,1.0060788178948412,-0.004682923930737351,bull,0.125,-0.08291991657956216,10,1.0,2025-08
2025-08-28,1.0075409235976784,0.0014532715298553338,bull,0.0625,-0.08158715020372975,10,0.5,2025-08
2025-08-29,1.007735475795201,0.0001930960747758128,bull,0.03125,-0.0814098082874105,10,0.5,2025-08
2025-09-01,1.0080325945416582,0.0002948380339817442,bull,0.015625,-0.08113897296125105,10,0.5,2025-09
2025-09-02,1.0078369165319292,-0.0001941187326564641,bull,0.0078125,-0.08131734109930737,10,0.5,2025-09
2025-09-03,1.0078047916187793,-3.1875110568871674e-05,bull,0.00390625,-0.08134662421063754,10,0.5,2025-09
2025-09-04,1.0078396948412158,3.463291971500887e-05,bull,0.001953125,-0.08131480856202794,10,0.5,2025-09
2025-09-05,1.007947944121746,0.00010740724054066502,bull,0.0009765625,-0.08121613512069005,10,0.5,2025-09
2025-09-08,1.0080338453155864,8.522383952594813e-05,bull,0.00048828125,-0.08113783283203055,10,0.5,2025-09
2025-09-09,1.0081083079826845,7.386921326506467e-05,bull,0.000244140625,-0.08106995720664274,10,0.5,2025-09
2025-09-10,1.0081900012585083,8.103620928139033e-05,bull,0.0001220703125,-0.08099549059938012,10,0.5,2025-09
2025-09-11,1.0082709303937012,8.027170978882945e-05,bull,6.103515625e-05,-0.08092172053610702,10,0.5,2025-09
2025-09-12,1.0083509231453927,7.933656448881785e-05,bull,3.0517578125e-05,-0.080848804022918,10,0.5,2025-09
2025-09-15,1.0084308614542559,7.927627875207727e-05,bull,1.52587890625e-05,-0.08077593713649038,10,0.5,2025-09
2025-09-16,1.0164222759006947,0.007924603214656035,bull,1.0,-0.07349145117293299,10,0.5,2025-09
2025-09-17,1.0047763047673268,-0.011457807851611546,bull,1.0,-0.08410720809826897,10,1.0,2025-09
2025-09-18,0.9946080769569614,-0.010119892121381183,bull,0.5,-0.09337594434706516,10,0.5,2025-09
2025-09-19,0.9924615526803975,-0.0021581609141273243,bull,0.25,-0.09533258494778298,10,0.5,2025-09
2025-09-22,0.9927797371380143,0.0003206012935789152,bull,0.125,-0.09504254740425845,10,0.5,2025-09
2025-09-23,0.9920379198417881,-0.000747212365921795,bull,0.0625,-0.09571874280347109,10,0.5,2025-09
2025-09-24,0.99268460228685,0.0006518727078144518,bull,0.03125,-0.09512926653171658,10,0.5,2025-09
2025-09-25,0.9926442075940012,-4.069237374658825e-05,bull,0.015625,-0.09516608786979526,10,0.5,2025-09
2025-09-26,0.9926120613183395,-3.238448924176183e-05,bull,0.0078125,-0.09519539045388821,10,0.5,2025-09
2025-09-29,0.9927602898600055,0.00014933179581673055,bull,0.00390625,-0.09506027435668138,10,0.5,2025-09
2025-09-30,0.9928398091247856,8.009915947713716e-05,bull,0.001953125,-0.09498778944527984,10,0.5,2025-09
2025-10-09,0.9929271062495165,8.79266966620866e-05,bull,0.0009765625,-0.09490821471116699,10,0.5,2025-10
2025-10-10,0.9930037750490298,7.721493252690049e-05,bull,0.00048828125,-0.09483832811003516,10,0.5,2025-10
2025-10-13,0.9930804176265625,7.718256411344071e-05,bull,0.000244140625,-0.0947684654112614,10,0.5,2025-10
2025-10-14,0.993157349241372,7.746765865480817e-05,bull,0.0001220703125,-0.0946983392437363,10,0.5,2025-10
2025-10-15,0.9932376656500415,8.086977227816102e-05,bull,6.103515625e-05,-0.09462512770458796,10,0.5,2025-10
2025-10-16,0.9933164307326716,7.930134483830807e-05,bull,3.0517578125e-05,-0.09455333025963208,10,0.5,2025-10
2025-10-17,0.9933948915796946,7.898877396523619e-05,bull,1.52587890625e-05,-0.09448181013729846,10,0.5,2025-10
2025-10-20,0.9934738022994888,7.943539921832223e-05,bull,7.62939453125e-06,-0.09440987993838719,10,0.5,2025-10
2025-10-21,0.9935527274776749,7.944364310711517e-05,bull,3.814697265625e-06,-0.09433793656008775,10,0.5,2025-10
2025-10-22,0.9936315772608222,7.936144803046638e-05,bull,1.9073486328125e-06,-0.09426606190730684,10,0.5,2025-10
2025-10-23,1.0018559663806064,0.008277101199276228,bull,1.0,-0.08676921044209471,10,0.5,2025-10
2025-10-24,1.0094414733785948,0.007571454632737924,bull,0.5,-0.07985472494973772,10,0.5,2025-10
2025-10-27,1.0151889387213113,0.0056937083469334624,bull,0.5,-0.07461568611679265,10,1.0,2025-10
2025-10-28,1.0168281940733774,0.0016147293272628595,bull,0.5,-0.07312144092617646,10,1.0,2025-10
2025-10-29,1.0159888741130485,-0.0008254294729638902,bull,0.5,-0.0738865138066944,10,1.0,2025-10
2025-10-30,1.004620948784701,-0.01118902540962513,bull,0.5,-0.0842488211359079,10,1.0,2025-10
2025-10-31,1.00851971192338,0.0038808300219054714,bull,0.25,-0.08069494646837676,10,0.5,2025-10
2025-11-03,1.009544056241943,0.001015690924483466,bull,0.125,-0.07976121666867302,10,0.5,2025-11
2025-11-04,1.0119201623499439,0.0023536428086614494,bull,0.125,-0.07759530327403387,10,1.0,2025-11
2025-11-05,1.0155556857281451,0.003592697836713336,bull,0.125,-0.07428138191553224,10,1.0,2025-11
2025-11-06,1.0179825486407457,0.002389689651395527,bull,0.125,-0.07206920171379154,10,1.0,2025-11
2025-11-07,1.0200959619836318,0.00207608013094936,bull,0.125,-0.07014274302057363,10,1.0,2025-11
2025-11-10,1.0222823098445009,0.0021432766546957667,bull,0.125,-0.06814980166949011,10,1.0,2025-11
2025-11-11,1.0225161676867827,0.0002287605292880902,bull,0.125,-0.06793663112490288,10,1.0,2025-11
2025-11-12,1.023552395427778,0.0010134096396143062,bull,0.125,-0.06699206912215332,10,1.0,2025-11
2025-11-13,1.0259735053216328,0.0023653990793924555,bull,0.125,-0.06478513302138911,10,1.0,2025-11
2025-11-14,1.0256445419068136,-0.0003206353898154155,bull,0.125,-0.06508499600482401,10,1.0,2025-11
2025-11-17,1.0251865898243546,-0.0004465017496292687,bull,0.125,-0.06550243718986244,10,1.0,2025-11
2025-11-18,1.0210251116485956,-0.004059239768706075,bull,0.125,-0.06929578686058015,10,1.0,2025-11
2025-11-19,1.0210255057759712,3.860114419510847e-07,bull,0.125,-0.0692954275981048,10,1.0,2025-11
2025-11-20,1.018707375533435,-0.002270394059132205,bull,0.125,-0.07140849373009316,10,1.0,2025-11
2025-11-21,0.999065528726427,-0.01928114714662087,bull,1.0,-0.08931280320158552,10,1.0,2025-11
2025-11-24,1.0111505847260471,0.012096359700274801,bull,0.5,-0.07829680329467686,10,0.5,2025-11
2025-11-25,1.0183631889544034,0.007133066367469254,bull,0.5,-0.07172223322146923,10,1.0,2025-11
2025-11-26,1.0182074492858875,-0.00015293136103609065,bull,0.5,-0.07186419600376226,10,1.0,2025-11
2025-11-27,1.0163229791946955,-0.0018507722493227075,bull,0.5,-0.0735819639934013,10,1.0,2025-11
2025-11-28,1.0219397664110985,0.005526577014772983,bull,0.5,-0.0684620433695361,10,1.0,2025-11
2025-12-01,1.0309220686073652,0.008789463421910948,bull,0.5,-0.06027432457361083,10,1.0,2025-12
2025-12-02,1.022758696482617,-0.007918515252831717,bull,0.5,-0.0677155566679523,10,1.0,2025-12
2025-12-03,1.0041260518918096,-0.018218026065079693,bull,0.5,-0.08469993895664397,10,1.0,2025-12
2025-12-04,1.0022082315186887,-0.0019099398621394844,bull,0.25,-0.08644810702904941,10,0.5,2025-12
2025-12-05,1.0042809002302155,0.0020681018638073925,bull,0.125,-0.08455878865651144,10,0.5,2025-12
2025-12-08,1.0041542758800304,-0.00012608459461521226,bull,0.0625,-0.0846742116905376,10,0.5,2025-12
2025-12-09,1.0037433845451484,-0.0004091914407492207,bull,0.03125,-0.08504875516861095,10,0.5,2025-12
2025-12-10,1.0038057641392704,6.214695417420545e-05,bull,0.015625,-0.08499189373552683,10,0.5,2025-12
2025-12-11,1.003679629702901,-0.0001256562184394828,bull,0.0078125,-0.08510687019400145,10,0.5,2025-12
2025-12-12,1.0037495856738496,6.969950258853234e-05,bull,0.00390625,-0.08504310259793214,10,0.5,2025-12
2025-12-15,1.0038023851854412,5.260227485524447e-05,bull,0.001953125,-0.08499497378373422,10,0.5,2025-12
2025-12-16,1.0038625965388748,5.998327392132986e-05,bull,0.0009765625,-0.08494008878660718,10,0.5,2025-12
2025-12-17,1.0039452715070594,8.235685687410627e-05,bull,0.00048828125,-0.08486472732846799,10,0.5,2025-12
2025-12-18,1.004026544660368,8.095376871173296e-05,bull,0.000244140625,-0.08479064367926435,10,0.5,2025-12
2025-12-19,1.004108981279407,8.210601550073468e-05,bull,0.0001220703125,-0.08471549948566784,10,0.5,2025-12
2025-12-22,1.0085674432888396,0.004440217239917109,bull,1.0,-0.08065143746705505,10,0.5,2025-12
2025-12-23,1.0118098872585723,0.0032149004920874144,bull,0.5,-0.07769582332096796,10,0.5,2025-12
2025-12-24,1.0169681297634654,0.005098035282960967,bull,0.5,-0.0729938840866359,10,1.0,2025-12
2025-12-25,1.0231192932988453,0.006048531271880277,bull,0.5,-0.06738685860530964,10,1.0,2025-12
2025-12-26,1.02011032846973,-0.0029409716431146042,bull,0.5,-0.07012964740814749,10,1.0,2025-12
2025-12-29,1.0123643148256514,-0.00759330969200014,bull,0.5,-0.07719044096878672,10,1.0,2025-12
2025-12-30,1.0110294434702154,-0.0013185681635429609,bull,0.5,-0.0784072282743383,10,1.0,2025-12
2025-12-31,1.01289775995674,0.0018479347941756485,bull,0.5,-0.07670418492540579,10,1.0,2025-12
2026-01-05,1.0243851019357095,0.011341067611266343,bull,0.5,-0.06623302466144555,10,1.0,2026-01
2026-01-06,1.0298090228244825,0.005294806492718119,bull,0.5,-0.06128890921773715,10,1.0,2026-01
2026-01-07,1.0423775406952782,0.012204707467335717,bull,0.5,-0.04983221495839596,10,1.0,2026-01
2026-01-08,1.07266296615564,0.029054180733940997,bull,1.0,-0.02222586840422864,10,1.0,2026-01
2026-01-09,1.0875558025039511,0.013883984828604758,bull,1.0,-0.00865046719535067,10,1.0,2026-01
2026-01-12,1.1326720159236618,0.04148404460335453,bull,1.0,0.0,10,1.0,2026-01
2026-01-13,1.1027852521039256,-0.026386070636135794,bull,1.0,-0.026386070636135916,10,1.0,2026-01
2026-01-14,1.1210409405867205,0.016554164510239985,bull,1.0,-0.010268705479985296,10,1.0,2026-01
2026-01-15,1.1202776587352126,-0.0006808688459749574,bull,1.0,-0.010942582684310455,10,1.0,2026-01
2026-01-16,1.1233242139365747,0.0027194643913558865,bull,1.0,-0.008252876256913889,10,1.0,2026-01
2026-01-19,1.1243333756602771,0.0008983708453733305,bull,1.0,-0.0073619195549603006,10,1.0,2026-01
2026-01-20,1.1138083830709404,-0.009361095932205798,bull,1.0,-0.016654099851966992,10,1.0,2026-01
2026-01-21,1.1177714232538194,0.003558098720672519,bull,1.0,-0.013155258062671779,10,1.0,2026-01
2026-01-22,1.1539235982562095,0.03234308397073833,bull,1.0,0.0,10,1.0,2026-01
2026-01-23,1.1714238148342877,0.015165836459644444,bull,1.0,0.0,10,1.0,2026-01
2026-01-26,1.1669972268314912,-0.00377880998041925,bull,1.0,-0.003778809980419162,10,1.0,2026-01
2026-01-27,1.1716858690307512,0.004017697807209075,bull,1.0,0.0,10,1.0,2026-01
2026-01-28,1.1555228645083864,-0.013794656869707999,bull,1.0,-0.013794656869708013,10,1.0,2026-01
2026-01-29,1.1224959012352875,-0.028581834498921852,bull,1.0,-0.04198221476901049,10,1.0,2026-01
2026-01-30,1.1191149178480981,-0.0030120229245100385,bull,1.0,-0.0448677863002147,10,1.0,2026-01
2026-02-02,1.0918085694521538,-0.024399950318284295,bull,1.0,-0.06817296486188233,10,1.0,2026-02
2026-02-03,1.1339250367587468,0.03857495579809025,bull,1.0,-0.03222777816996392,10,1.0,2026-02
2026-02-04,1.1316031977910672,-0.0020476124015361592,bull,1.0,-0.034209400573245306,10,1.0,2026-02
2026-02-05,1.1192637644085661,-0.010904381859814705,bull,1.0,-0.04474075006601387,10,1.0,2026-02
2026-02-06,1.1128450445367488,-0.005734769654773032,bull,1.0,-0.05021894182497657,10,1.0,2026-02
2026-02-09,1.1311075262333097,0.016410624090223806,bull,1.0,-0.034632441911251345,10,1.0,2026-02
2026-02-10,1.1322960416006445,0.0010507536549534402,bull,1.0,-0.03361807842121631,10,1.0,2026-02
2026-02-11,1.1203575940858561,-0.01054357436233001,bull,1.0,-0.04380719807379361,10,1.0,2026-02
2026-02-12,1.1373568732363835,0.0151730833443387,bull,1.0,-0.029298804996910646,10,1.0,2026-02
2026-02-13,1.1341036649696474,-0.0028603232136619975,bull,1.0,-0.032075324158507404,10,1.0,2026-02
2026-02-24,1.1565925847919232,0.019829686224387126,bull,1.0,-0.012881681547728835,10,1.0,2026-02
2026-02-25,1.1765789084152152,0.01728034909275126,bull,1.0,0.0,10,1.0,2026-02
2026-02-26,1.195832790910182,0.016364293424995038,bull,1.0,0.0,10,1.0,2026-02
2026-02-27,1.2196798072503778,0.019941764870024307,bull,1.0,0.0,10,1.0,2026-02
2026-03-02,1.2247880269153488,0.004188164495800527,bull,1.0,0.0,10,1.0,2026-03
2026-03-03,1.1778136503174101,-0.038353066461830565,bull,1.0,-0.03835306646183055,10,1.0,2026-03
2026-03-04,1.1934283583943275,0.013257367218243289,bull,1.0,-0.025604159929617572,10,1.0,2026-03
2026-03-05,1.2307361327607755,0.03126100876020998,bull,1.0,0.0,10,1.0,2026-03
2026-03-06,1.261020236466439,0.02460649598198633,bull,1.0,0.0,10,1.0,2026-03
2026-03-09,1.267162501566067,0.004870869572116887,bull,1.0,0.0,10,1.0,2026-03
2026-03-10,1.2749157847222734,0.006118617893619983,bull,1.0,0.0,10,1.0,2026-03
2026-03-11,1.2676664598712708,-0.005686120556254549,bull,1.0,-0.0056861205562544585,10,1.0,2026-03
2026-03-12,1.247913788400569,-0.015581915350752073,bull,1.0,-0.02117943525782481,10,1.0,2026-03
2026-03-13,1.2200805397811425,-0.02230382329143094,bull,1.0,-0.043010876167853054,10,1.0,2026-03
2026-03-16,1.211431398585067,-0.007088992008369344,bull,1.0,-0.04979496441879547,10,1.0,2026-03
2026-03-17,1.1897809753518795,-0.017871769923146232,bull,1.0,-0.06677681019451771,10,1.0,2026-03
2026-03-18,1.205058933697364,0.012840983897028604,bull,1.0,-0.05479330624189182,10,1.0,2026-03
2026-03-19,1.1739657062035846,-0.025802246366805483,bull,1.0,-0.07918176222179227,10,1.0,2026-03
